・000006\1868_ruby_shosetsu_soron.txt(15,6): ※［＃小書き片仮名ン、237-11］
・001529\50685_ruby_ooka_seidan.txt(2068,3252): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、763-17］
・001529\52211_ruby_ezo_obake_retsuden.txt(624,32): ※［＃小書き片仮名ン、275-17］
・001540\53886_ruby_anoyono_iriguchi.txt(36,4): ※［＃半濁点付き平仮名と、139-8］
・001540\53886_ruby_anoyono_iriguchi.txt(218,69): ※［＃半濁点付き平仮名と、169-10］
・001540\53886_ruby_anoyono_iriguchi.txt(218,96): ※［＃半濁点付き平仮名と、169-10］
・001555\54846_ruby_shinrinto_jumokuto_dobutsu.txt(207,7): ※［＃「執／れんが」、U+24360］
・001562\55252_ruby_oriorino_ki.txt(965,239): ※［＃「纒」の「厂」に代えて「广」、135-15］
・001562\55252_ruby_oriorino_ki.txt(965,356): ※［＃「纒」の「厂」に代えて「广」、135-17］
・001562\55252_ruby_oriorino_ki.txt(1018,55): ※［＃「纒」の「厂」に代えて「广」、145-8］
・001562\55252_ruby_oriorino_ki.txt(1018,118): ※［＃「纏」の「里」に代えて「黨－尚－れんが」、「广」に代えて「厂」、145-9］
・001562\55252_ruby_oriorino_ki.txt(1018,171): ※［＃「纒」の「厂」に代えて「广」、145-9］
・001562\55252_ruby_oriorino_ki.txt(1018,219): ※［＃「纒」の「厂」に代えて「广」、145-10］
・001562\55252_ruby_oriorino_ki.txt(2092,128): ※［＃「纏」の「里」に代えて「黨－尚－れんが」、「广」に代えて「厂」、335-13］
・001562\55265_ruby_shitano_susabi.txt(12,4): ※［＃小書き片仮名ガ、452-上-1］
・001562\55265_ruby_shitano_susabi.txt(28,261): ※［＃小書き片仮名ガ、452-上-1］
・001562\55267_ruby_shosointen'o_miru.txt(32,84): ※［＃「示＋（廣－广）」、446-下-21］
・001562\55316_ruby_oriorino_ki.txt(188,4): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、31-10］
・001562\55316_ruby_oriorino_ki.txt(543,43): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、105-9］
・001562\55316_ruby_oriorino_ki.txt(580,44): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、116-5］
・001562\55316_ruby_oriorino_ki.txt(580,120): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、116-5］
・001562\55316_ruby_oriorino_ki.txt(585,273): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、119-9］
・001562\55316_ruby_oriorino_ki.txt(594,574): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、126-13］
・001562\55316_ruby_oriorino_ki.txt(594,710): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、127-3］
・001562\55316_ruby_oriorino_ki.txt(702,52): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、158-10］
・001562\55316_ruby_oriorino_ki.txt(702,104): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、158-10］
・001562\55316_ruby_oriorino_ki.txt(703,28): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、159-2］
・001562\55316_ruby_oriorino_ki.txt(785,17): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、173-8］
・001562\55316_ruby_oriorino_ki.txt(846,194): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、192-4］
・001562\55316_ruby_oriorino_ki.txt(1035,63): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、232-6］
・001562\55316_ruby_oriorino_ki.txt(1035,105): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、232-6］
・001562\55316_ruby_oriorino_ki.txt(1044,37): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、234-5］
・001562\55316_ruby_oriorino_ki.txt(1174,86): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、258-6］
・001562\55316_ruby_oriorino_ki.txt(1208,59): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、264-6］
・001562\55316_ruby_oriorino_ki.txt(1285,10): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、278-5］
・001562\55316_ruby_oriorino_ki.txt(1285,79): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、278-6］
・001562\55316_ruby_oriorino_ki.txt(1287,84): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、278-13］
・001562\56068_ruby_kagaribino_onna.txt(846,34): ※［＃「糸＋寮」、207-下-8］
・001562\56071_ruby_otaka.txt(15,4): ※［＃「口＋敕」、213-上-17］
・001562\56071_ruby_otaka.txt(29,32): ※［＃「口＋敕」、213-上-17］
・001562\56076_ruby_tairanomasakado.txt(665,36): ※［＃小書き片仮名ン、83-14］
・001562\56146_ruby_shin_suikoden.txt(8853,56): ※［＃「てへん＋弃」、（三）-132-2］
・001562\56146_ruby_shin_suikoden.txt(8962,13): ※［＃「てへん＋弃」、（三）-141-16］
・001562\56146_ruby_shin_suikoden.txt(9194,44): ※［＃「てへん＋弃」、（三）-164-3］
・001562\56146_ruby_shin_suikoden.txt(9230,40): ※［＃「てへん＋弃」、（三）-167-8］
・001562\56146_ruby_shin_suikoden.txt(9590,28): ※［＃「てへん＋弃」、（三）-203-7］
・001562\56146_ruby_shin_suikoden.txt(10333,4): ※［＃「てへん＋弃」、（三）-271-5］
・001562\56146_ruby_shin_suikoden.txt(13152,12): ※［＃「てへん＋弃」、（四）-215-18］
・001562\56146_ruby_shin_suikoden.txt(13980,6): ※［＃「てへん＋弃」、（四）-294-9］
・001562\56155_ruby_kankanmushiwa_utau.txt(15,4): ※［＃「舟＋巨」、10-9］
・001562\56155_ruby_kankanmushiwa_utau.txt(48,25): ※［＃「舟＋巨」、10-9］
・001562\56491_ruby_01jo_kenno_yonkunshi.txt(13,4): ※［＃「にんべん＋丸」、7-6］
・001562\56491_ruby_01jo_kenno_yonkunshi.txt(18,33): ※［＃「にんべん＋丸」、7-6］
・001566\53812_ruby_nenju_gyoji_oboegaki.txt(15,4): ※［＃小書き片仮名ガ、88-14］
・001566\53812_ruby_nenju_gyoji_oboegaki.txt(302,228): ※［＃小書き片仮名ガ、88-14］
・001566\53812_ruby_nenju_gyoji_oboegaki.txt(337,116): ※［＃小書き片仮名ガ、98-2］
・001566\53812_ruby_nenju_gyoji_oboegaki.txt(340,20): ※［＃小書き片仮名ガ、99-6］
・001566\53812_ruby_nenju_gyoji_oboegaki.txt(942,28): ※［＃小書き片仮名ガ、244-16］
・001566\54331_ruby_kaijono_michi.txt(541,162): ※［＃小書き片仮名ノ、186-12］
・001566\58544_ruby_chimeino_kenkyu.txt(1228,578): ※［＃「山＋圭」、252-5］
・001566\58544_ruby_chimeino_kenkyu.txt(1228,653): ※［＃「山＋圭」、252-7］
・001569\53208_ruby_risshunno_tamago.txt(15,4): ※［＃「賢」の「貝」に代えて「且」、345-10］
・001569\53208_ruby_risshunno_tamago.txt(23,68): ※［＃「賢」の「貝」に代えて「且」、345-10］
・001569\57286_ruby_kodai_toyoeno_kyoshu.txt(81,19): ※［＃「にんべん＋房」の「戸」に代えて「戸の旧字」、181-2］
・001569\57451_ruby_kangetsuno_kubikukurino_rikigaku_sonota.txt(15,4): ※［＃ローマ数字22小文字、56-3］
・001569\57451_ruby_kangetsuno_kubikukurino_rikigaku_sonota.txt(22,407): ※［＃ローマ数字22小文字、56-3］
・001569\57862_ruby_usagino_mimi.txt(15,4): ※［＃「纒」の「厂」に代えて「广」、206-11］
・001569\57862_ruby_usagino_mimi.txt(25,169): ※［＃「纒」の「厂」に代えて「广」、206-11］
・001569\59209_ruby_rohansenseito_kagaku.txt(28,183): ※［＃「帚－（冖／巾）」、164-下-19］
・001569\59209_ruby_rohansenseito_kagaku.txt(28,208): ※［＃「蚌のつくり＋蚌のつくり」、164-下-19］
・001579\53536_ruby_tokage.txt(15,4): ※［＃「（餮－殄）／求」、113-12］
・001579\53536_ruby_tokage.txt(39,48): ※［＃「（餮－殄）／求」、113-12］
・001579\53947_ruby_03aino_shishu.txt(1722,22): ※［＃ローマ数字24、222-12］
・001579\53947_ruby_03aino_shishu.txt(1769,28): ※［＃ローマ数字24、222-12］
・001579\55876_ruby_keiraku_nikki.txt(15,4): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、105-下-16］
・001579\55876_ruby_keiraku_nikki.txt(129,655): ※［＃「圖」の「回」に代えて「面から一、二画目をとったもの」、105-下-16］
・001597\53723_ruby_mahiru.txt(13,4): ※［＃「車＋般」、318-8］
・001597\53723_ruby_mahiru.txt(27,3): ※［＃「車＋般」、318-8］
・001663\54405_ruby_katamukeru_dendo.txt(12,4): ※［＃「衣」の「亠」に代えて「立」、316-上-7］
・001663\54405_ruby_katamukeru_dendo.txt(63,9): ※［＃「衣」の「亠」に代えて「立」、316-上-7］
・001663\54405_ruby_katamukeru_dendo.txt(79,6): ※［＃「衣」の「亠」に代えて「立」、316-下-2］
・001670\54601_ruby_294idobatano_aibiki.txt(16,4): ※［＃まいらせそうろう、7-2］
・001670\54601_ruby_294idobatano_aibiki.txt(42,64): ※［＃まいらせそうろう、7-2］
・001670\54601_ruby_294idobatano_aibiki.txt(66,129): ※［＃まいらせそうろう、9-2］
・001670\54601_ruby_294idobatano_aibiki.txt(66,155): ※［＃かしく、9-2］
・001670\54770_ruby_176ichibanfuda.txt(16,4): ※［＃「纏」の「广」に代えて「厂」、267-11］
・001670\54770_ruby_176ichibanfuda.txt(309,216): ※［＃「纏」の「广」に代えて「厂」、267-11］
・001670\55088_ruby_gakusei_monogatari.txt(1615,130): ※［＃サーカムフレックスアクセント付きR小文字、279-下-15］
・001670\55847_ruby_164yureino_tegami.txt(16,4): ※［＃「纏」の「广」に代えて「厂」、277-4］
・001670\55847_ruby_164yureino_tegami.txt(79,32): ※［＃「纏」の「广」に代えて「厂」、277-4］
・001692\55043_ruby_sanno_tori.txt(12,4): ※［＃小書き片仮名ン、182-6］
・001692\55043_ruby_sanno_tori.txt(36,15): ※［＃小書き片仮名ン、182-6］
・001693\55053_ruby_yamanokuchi_baku_shishu.txt(12,4): ※［＃小書き平仮名む、13-4］
・001693\55053_ruby_yamanokuchi_baku_shishu.txt(48,2): ※［＃小書き平仮名む、13-4］
・001693\55053_ruby_yamanokuchi_baku_shishu.txt(53,2): ※［＃小書き平仮名む、13-9］
・001693\55053_ruby_yamanokuchi_baku_shishu.txt(1602,63): ※［＃「睛のつくり」］
・001693\55317_ruby_maguroni_iwashi.txt(12,4): ※［＃丸公、237-1］
・001693\55317_ruby_maguroni_iwashi.txt(2072,17): ※［＃丸公、237-1］
・001693\55317_ruby_maguroni_iwashi.txt(2092,7): ※［＃丸公、239-2］
・001715\55242_ruby_tenno_okami.txt(15,4): ※［＃「さんずい＋雫」、226-中-14］
・001715\55242_ruby_tenno_okami.txt(49,12): ※［＃「さんずい＋雫」、226-中-14］
・001715\55242_ruby_tenno_okami.txt(322,7): ※［＃「さんずい＋雫」、230-下-6］
・001731\55427_ruby_umihotaruno_hanashi.txt(148,23): ※［＃「執／れんが」、U+24360］
・001731\55428_ruby_hikaru_seibutsu.txt(15,4): ※［＃「目＋宗」、5-10］
・001731\55428_ruby_hikaru_seibutsu.txt(32,12): ※［＃「目＋宗」、5-10］
・001741\55749_ruby_ryukonroku.txt(46,278): ※［＃「虫＋恵」、32-上-19］
・001741\55749_ruby_ryukonroku.txt(46,399): ※［＃「虫＋恵」、32-上-21］
・001749\55863_ruby_kankashu.txt(458,11): ※［＃「燗のつくり」、U+9592］
・001749\59083_ruby_rakudano_kobuni_matagatte.txt(1728,14): ※［＃「燗のつくり」、U+9592］
・001750\55804_ruby_ichinenno_kei.txt(15,4): ※［＃小書き濁点付き片仮名カ、172-上-1］
・001750\55804_ruby_ichinenno_kei.txt(96,30): ※［＃小書き濁点付き片仮名カ、172-上-1］
・001750\55804_ruby_ichinenno_kei.txt(101,3): ※［＃小書き濁点付き片仮名カ、172-上-8］
・001763\58554_txt_aru_bungaku_seinen_zo.txt(9,4): ※［＃小書き片仮名ヰ、146-下-22］
・001763\58554_txt_aru_bungaku_seinen_zo.txt(75,111): ※［＃小書き片仮名ヰ、146-下-22］
・001763\58554_txt_aru_bungaku_seinen_zo.txt(75,136): ※［＃小書き片仮名ヰ、146-下-23］
・001764\55990_ruby_03nihon_sonohi_sonohi.txt(776,315): ※［＃「くさかんむり／寇」の「攴」に代えて「支」、1巻-125-上-12］
・001774\56171_ruby_girisha_juji.txt(84,16): ※［＃小書き片仮名ン、15-上-10］
・001774\56173_ruby_yuki.txt(355,6): ※［＃小書き片仮名ヱ、42-下-5］
・001776\56239_ruby_tenno.txt(1127,17): ※［＃ローマ数字13、191-1］
・001779\57243_ruby_nanimono.txt(15,4): ※［＃小書き片仮名ン、41-1］
・001779\57243_ruby_nanimono.txt(245,3): ※［＃小書き片仮名ン、41-1］
・001779\57502_ruby_tantei_shosetsuno_nazo.txt(556,221): ※［＃ローマ数字50、162-10］
・001779\57502_ruby_tantei_shosetsuno_nazo.txt(556,239): ※［＃ローマ数字100、162-10］
・001779\57502_ruby_tantei_shosetsuno_nazo.txt(556,258): ※［＃ローマ数字1000、162-10］
・001782\56514_ruby_ao_basuno_onna.txt(15,4): ※［＃感嘆符三つ、227-14］
・001782\56514_ruby_ao_basuno_onna.txt(27,410): ※［＃感嘆符三つ、227-14］
・001798\59415_ruby_yatsugatakeni_oikaesareru.txt(12,4): ※［＃小書き片仮名ガ、325-2］
・001798\59415_ruby_yatsugatakeni_oikaesareru.txt(15,3): ※［＃小書き片仮名ガ、325-2］
・001798\59415_ruby_yatsugatakeni_oikaesareru.txt(16,6): ※［＃小書き片仮名ガ、325-5］
・001798\59415_ruby_yatsugatakeni_oikaesareru.txt(16,41): ※［＃小書き片仮名ガ、325-5］
・001798\59415_ruby_yatsugatakeni_oikaesareru.txt(16,63): ※［＃小書き片仮名ガ、325-5］
